Meter Type,Main Meter,Main Meter,Main Meter,Main Meter
2026-03-22 01:00:00,0,51.15802,4.55348,0.0
2026-03-22 01:30:00,0,51.22254,4.31156,0.0
2026-03-22 02:00:00,0,51.51284,4.67174,0.0
2026-03-22 02:30:00,0,51.5666,4.17178,0.0
2026-03-22 03:00:00,0,51.76014,4.2793,0.0
2026-03-22 03:30:00,0,52.0612,3.89222,0.0
2026-03-22 04:00:00,0,51.46982,3.87072,0.0
2026-03-22 04:30:00,0,51.8784,3.55892,0.0
2026-03-22 05:00:00,0,52.6203,2.87078,0.0
2026-03-22 05:30:00,0,52.48052,3.03206,0.0
2026-03-22 06:00:00,0,52.11496,3.52666,0.0
2026-03-22 06:30:00,0,51.98592,4.3223,0.0
2026-03-22 07:00:00,0,55.24378,5.04268,0.0
2026-03-22 07:30:00,0,68.2322,4.50508,0.32794
2026-03-22 08:00:00,0,102.46658,0.0,16.88602
2026-03-22 08:30:00,0,197.44976,0.0,74.3501
2026-03-22 09:00:00,0,212.8896,0.0,71.96314
2026-03-22 09:30:00,0,223.3514,0.0,77.23162
2026-03-22 10:00:00,0,230.652,0.0,114.4658
2026-03-22 10:30:00,0,234.727,0.0,79.55406
2026-03-22 11:00:00,0,239.404,0.0,79.26376
2026-03-22 11:30:00,0,247.8444,0.0,81.24212
2026-03-22 12:00:00,0,244.6402,0.0,80.51098
2026-03-22 12:30:00,0,244.8876,0.0,80.99482
2026-03-22 13:00:00,0,246.6616,0.0,78.05952
2026-03-22 13:30:00,0,231.7378,0.0,75.32852
2026-03-22 14:00:00,0,230.2648,0.0,74.55438
2026-03-22 14:30:00,0,249.5324,0.0,71.9954
2026-03-22 15:00:00,0,252.371,0.0,74.56514
2026-03-22 15:30:00,0,245.8876,0.0,78.53262
2026-03-22 16:00:00,0,237.9096,0.0,86.52136
2026-03-22 16:30:00,0,224.1792,0.0,75.95752
2026-03-22 17:00:00,0,219.5882,0.0,74.69416
2026-03-22 17:30:00,0,217.9324,0.0,74.82318
2026-03-22 18:00:00,0,182.76252,0.0,58.74894
2026-03-22 18:30:00,0,156.0384,0.0,42.19622
2026-03-22 19:00:00,0,137.34606,0.0,42.12634
2026-03-22 19:30:00,0,133.81942,0.0,43.1908
2026-03-22 20:00:00,0,137.84066,0.0,43.40584
2026-03-22 20:30:00,0,127.15316,0.0,43.66388
2026-03-22 21:00:00,0,117.48712,0.0,41.578
2026-03-22 21:30:00,0,114.58408,0.0,39.92218
2026-03-22 22:00:00,0,105.48788,0.0,39.7179
2026-03-22 22:30:00,0,55.92116,0.98918,7.92422
2026-03-22 23:00:00,0,40.6103,5.3545,0.0
2026-03-22 23:30:00,0,38.1266,5.76308,0.0
2026-03-23 00:00:00,0,39.43834,5.419,0.0
2026-03-23 00:30:00,0,39.23406,5.04268,0.0
2026-03-23 01:00:00,0,39.27706,4.73088,0.0
2026-03-23 01:30:00,0,42.00806,4.33844,0.0
2026-03-23 02:00:00,0,40.86836,4.8599,0.0
2026-03-23 02:30:00,0,41.7984,4.44596,0.0
2026-03-23 03:00:00,0,40.93286,4.5481,0.0
2026-03-23 03:30:00,0,41.8683,3.77396,0.0
2026-03-23 04:00:00,0,41.65326,3.25786,0.0
2026-03-23 04:30:00,0,41.53498,3.63418,0.01076
2026-03-23 05:00:00,0,42.4919,3.05356,0.0
2026-03-23 05:30:00,0,41.5995,3.31162,0.0
2026-03-23 06:00:00,0,42.50266,3.19334,0.0
2026-03-23 06:30:00,0,41.40596,4.31156,0.0
2026-03-23 07:00:00,0,45.6745,4.64486,0.0
2026-03-23 07:30:00,0,54.5019,4.73088,0.0
2026-03-23 08:00:00,0,79.7476,1.43002,3.16108
2026-03-23 08:30:00,0,185.47204,0.0,64.15718
2026-03-23 09:00:00,0,209.0404,0.0,69.5977
2026-03-23 09:30:00,0,213.6316,0.0,69.8665
2026-03-23 10:00:00,0,215.255,0.0,73.84474
2026-03-23 10:30:00,0,214.2658,0.0,74.65652
2026-03-23 11:00:00,0,219.5774,0.0,73.24264
2026-03-23 11:30:00,0,223.1792,0.0,73.76948
2026-03-23 12:00:00,0,224.0932,0.0,74.21032
2026-03-23 12:30:00,0,226.5984,0.0,76.48974
2026-03-23 13:00:00,0,227.3834,0.0,77.89286
2026-03-23 13:30:00,0,219.5558,0.0,78.41434
2026-03-23 14:00:00,0,219.9644,0.0,77.23162
2026-03-23 14:30:00,0,232.7916,0.0,77.89286
2026-03-23 15:00:00,0,235.0388,0.0,80.48948
2026-03-23 15:30:00,0,242.9308,0.0,83.25274
2026-03-23 16:00:00,0,239.5224,0.0,81.72596
2026-03-23 16:30:00,0,244.651,0.0,81.0701
2026-03-23 17:00:00,0,230.2542,0.0,80.81204
2026-03-23 17:30:00,0,225.0932,0.0,77.19938
2026-03-23 18:00:00,0,199.26684,0.0,68.98484
2026-03-23 18:30:00,0,197.7293,0.0,57.63072
2026-03-23 19:00:00,0,192.23504,0.0,57.7275
2026-03-23 19:30:00,0,188.82664,0.0,61.46918
2026-03-23 20:00:00,0,171.81698,0.0,55.97492
2026-03-23 20:30:00,0,148.94748,0.0,40.93824
2026-03-23 21:00:00,0,126.85212,0.0,40.30926
2026-03-23 21:30:00,0,113.15406,0.0,39.94368
2026-03-23 22:00:00,0,111.35848,0.0,42.30912
2026-03-23 22:30:00,0,56.58778,0.0,7.60166
2026-03-23 23:00:00,0,46.997,0.0,1.81708
2026-03-23 23:30:00,0,45.1369,0.0,1.58054
2026-03-24 00:00:00,0,43.86816,0.70964,0.66124
2026-03-24 00:30:00,0,44.2875,0.40858,0.32256
2026-03-24 01:00:00,0,44.3305,0.25804,0.39782
2026-03-24 01:30:00,0,44.16922,0.7849,0.17204
2026-03-24 02:00:00,0,44.61006,0.52684,0.19354
2026-03-24 02:30:00,0,43.55636,0.69888,0.15052
2026-03-24 03:00:00,0,44.36276,0.35482,0.2688
2026-03-24 03:30:00,0,44.2875,0.2903,0.2688
2026-03-24 04:00:00,0,44.48102,0.05376,0.5806
2026-03-24 04:30:00,0,44.61006,0.0,0.73114
2026-03-24 05:00:00,0,44.41652,0.03226,0.56448
2026-03-24 05:30:00,0,45.04014,0.01076,0.8279
2026-03-24 06:00:00,0,44.22298,0.05376,0.59136
2026-03-24 06:30:00,0,44.70682,0.03226,0.4946
2026-03-24 07:00:00,0,48.01844,0.5806,0.30106
2026-03-24 07:30:00,0,57.67374,0.8279,1.78484
2026-03-24 08:00:00,0,90.40282,0.01076,13.48302
2026-03-24 08:30:00,0,185.20324,0.0,68.37198
2026-03-24 09:00:00,0,216.1474,0.0,71.57608
2026-03-24 09:30:00,0,224.3728,0.0,72.49
2026-03-24 10:00:00,0,227.136,0.0,71.44706
2026-03-24 10:30:00,0,234.4582,0.0,72.2212
2026-03-24 11:00:00,0,243.5114,0.0,71.69434
2026-03-24 11:30:00,0,253.7688,0.0,78.01652
2026-03-24 12:00:00,0,259.7898,0.0,80.64002
2026-03-24 12:30:00,0,248.425,0.0,79.51104
2026-03-24 13:00:00,0,190.6545,0.0,54.84596
2026-03-24 13:30:00,0,186.31068,0.0,49.77102
2026-03-24 14:00:00,0,184.8484,0.0,51.48058
2026-03-24 14:30:00,0,194.5037,0.0,51.16878
2026-03-24 15:00:00,0,254.3278,0.0,75.29088
2026-03-24 15:30:00,0,272.0578,0.0,80.44648
2026-03-24 16:00:00,0,275.52,0.0,81.52168
2026-03-24 16:30:00,0,267.0152,0.0,79.5218
2026-03-24 17:00:00,0,258.962,0.0,79.01646
2026-03-24 17:30:00,0,244.5542,0.0,75.61882
2026-03-24 18:00:00,0,214.4486,0.0,68.42574
2026-03-24 18:30:00,0,197.06268,0.0,62.55514
2026-03-24 19:00:00,0,122.5083,0.0,18.13862
2026-03-24 19:30:00,0,108.18664,0.0,10.49396
2026-03-24 20:00:00,0,94.42408,0.0,3.67718
2026-03-24 20:30:00,0,87.05896,0.0,3.93524
2026-03-24 21:00:00,0,69.38266,0.0,3.77396
2026-03-24 21:30:00,0,62.53364,0.0,2.79552
2026-03-24 22:00:00,0,59.43706,0.0,1.9031
2026-03-24 22:30:00,0,54.30836,0.0,0.92468
2026-03-24 23:00:00,0,52.99662,0.0,1.32788
2026-03-24 23:30:00,0,51.62036,0.01076,1.0967
2026-03-25 00:00:00,0,51.21178,0.15052,0.81716
2026-03-25 00:30:00,0,46.56692,0.0215,1.08058
2026-03-25 01:00:00,0,46.26586,0.0,1.5698
2026-03-25 01:30:00,0,46.42714,0.37632,0.72038
2026-03-25 02:00:00,0,45.21216,0.62362,0.16128
2026-03-25 02:30:00,0,47.02926,0.06452,0.59136
2026-03-25 03:00:00,0,45.51322,0.13978,0.38708
2026-03-25 03:30:00,0,46.4809,0.0215,0.79564
2026-03-25 04:00:00,0,46.17984,0.0,1.02144
2026-03-25 04:30:00,0,46.20136,0.0,1.13434
2026-03-25 05:00:00,0,47.0185,0.0,1.47302
2026-03-25 05:30:00,0,47.04,0.0,1.55904
2026-03-25 06:00:00,0,47.74964,0.0,1.81708
2026-03-25 06:30:00,0,46.09384,0.0,1.67732
2026-03-25 07:00:00,0,46.47014,0.0,1.78484
2026-03-25 07:30:00,0,44.41652,0.2903,0.89242
2026-03-25 08:00:00,0,43.80366,0.32794,0.2903
2026-03-25 08:30:00,0,44.20148,0.97844,0.11828
2026-03-25 09:00:00,0,43.89504,0.96768,0.21504
2026-03-25 09:30:00,0,43.88968,0.8494,0.13978
2026-03-25 10:00:00,0,41.45972,2.1074,0.0
2026-03-25 10:30:00,0,43.05102,0.61286,0.38708
2026-03-25 11:00:00,0,42.21236,0.40858,0.34406
2026-03-25 11:30:00,0,41.45972,1.0322,0.15052
2026-03-25 12:00:00,0,48.53454,0.0215,1.22572
2026-03-25 12:30:00,0,47.59912,0.79564,0.5591
2026-03-25 13:00:00,0,46.92174,0.92468,0.07526
2026-03-25 13:30:00,0,46.86798,1.68806,0.01076
2026-03-25 14:00:00,0,46.7282,1.95686,0.01076
2026-03-25 14:30:00,0,46.14758,2.52672,0.0
2026-03-25 15:00:00,0,47.29806,2.40844,0.0
2026-03-25 15:30:00,0,47.16902,2.11276,0.0
2026-03-25 16:00:00,0,46.4594,2.645,0.0
2026-03-25 16:30:00,0,45.26592,2.96756,0.0
2026-03-25 17:00:00,0,46.87872,2.06438,0.01076
2026-03-25 17:30:00,0,46.78196,2.1934,0.0
2026-03-25 18:00:00,0,45.8788,2.13964,0.0
2026-03-25 18:30:00,0,47.5776,1.3655,0.0215
2026-03-25 19:00:00,0,46.05082,1.5698,0.0
2026-03-25 19:30:00,0,46.24436,1.23648,0.05376
2026-03-25 20:00:00,0,43.99718,1.10746,0.05376
2026-03-25 20:30:00,0,40.87374,2.1289,0.01076
2026-03-25 21:00:00,0,42.41664,1.344,0.0215
2026-03-25 21:30:00,0,41.98656,1.22572,0.06452
2026-03-25 22:00:00,0,41.05114,3.59116,0.01076
2026-03-25 22:30:00,0,42.09408,2.98906,0.0
2026-03-25 23:00:00,0,40.4114,3.34388,0.0
2026-03-25 23:30:00,0,41.53498,3.90298,0.0
2026-03-26 00:00:00,0,40.86836,5.20396,0.0
2026-03-26 00:30:00,0,41.21242,4.74164,0.0
2026-03-26 01:00:00,0,40.95438,4.76314,0.0
2026-03-26 01:30:00,0,41.664,3.93524,0.0
2026-03-26 02:00:00,0,40.85224,3.92448,0.0
2026-03-26 02:30:00,0,41.58874,3.60192,0.0
2026-03-26 03:00:00,0,41.51348,3.31162,0.0
2026-03-26 03:30:00,0,41.02964,3.07508,0.0
2026-03-26 04:00:00,0,41.33606,2.79552,0.0
2026-03-26 04:30:00,0,41.7769,2.67724,0.0
2026-03-26 05:00:00,0,40.5888,4.91366,0.0
2026-03-26 05:30:00,0,41.7984,4.74164,0.0
2026-03-26 06:00:00,0,41.28768,4.65562,0.0
2026-03-26 06:30:00,0,40.84686,4.93516,0.0
2026-03-26 07:00:00,0,40.91136,4.68788,0.0
2026-03-26 07:30:00,0,38.94374,5.10182,0.0
2026-03-26 08:00:00,0,38.78248,5.42976,0.0
2026-03-26 08:30:00,0,35.01926,7.20384,0.0
2026-03-26 09:00:00,0,35.9762,7.04256,0.0
2026-03-26 09:30:00,0,35.96544,5.84908,0.0
2026-03-26 10:00:00,0,35.93318,5.73082,0.0
2026-03-26 10:30:00,0,36.68582,5.6663,0.0
2026-03-26 11:00:00,0,36.5568,3.97824,0.01076
2026-03-26 11:30:00,0,37.86854,3.82772,0.0
2026-03-26 12:00:00,0,36.87936,3.7202,0.0
2026-03-26 12:30:00,0,36.50304,3.5374,0.0
2026-03-26 13:00:00,0,37.45998,3.25786,0.0
2026-03-26 13:30:00,0,37.7879,3.40838,0.0
2026-03-26 14:00:00,0,37.0299,4.58036,0.0
2026-03-26 14:30:00,0,35.6859,5.01044,0.0
2026-03-26 15:00:00,0,37.28794,4.76314,0.0
2026-03-26 15:30:00,0,37.01914,4.7954,0.0
2026-03-26 16:00:00,0,35.37408,5.01044,0.0
2026-03-26 16:30:00,0,37.16968,4.46208,0.0
2026-03-26 17:00:00,0,36.94926,4.62336,0.0
2026-03-26 17:30:00,0,36.0891,5.09644,0.0
2026-03-26 18:00:00,0,36.67508,4.39756,0.0
2026-03-26 18:30:00,0,36.66432,4.38682,0.0
2026-03-26 19:00:00,0,36.37402,4.26854,0.0
2026-03-26 19:30:00,0,37.55674,4.51584,0.0
2026-03-26 20:00:00,0,38.1266,4.50508,0.0
2026-03-26 20:30:00,0,39.19104,4.44058,0.0
2026-03-26 21:00:00,0,37.80942,4.94592,0.0
2026-03-26 21:30:00,0,39.06202,4.36532,0.0
2026-03-26 22:00:00,0,38.85774,3.95674,0.0
2026-03-26 22:30:00,0,38.85774,3.7632,0.0
2026-03-26 23:00:00,0,39.4706,3.54816,0.0
2026-03-26 23:30:00,0,37.94382,3.95674,0.0
2026-03-27 00:00:00,0,39.39534,2.9568,0.0
2026-03-27 00:30:00,0,38.38464,2.71488,0.01076
2026-03-27 01:00:00,0,38.76096,2.60198,0.0
2026-03-27 01:30:00,0,38.90074,2.92454,0.0
2026-03-27 02:00:00,0,38.26638,4.62336,0.0
2026-03-27 02:30:00,0,38.933,4.5481,0.0
2026-03-27 03:00:00,0,37.67502,4.92442,0.0
2026-03-27 03:30:00,0,39.2018,4.26854,0.0
2026-03-27 04:00:00,0,38.55668,3.93524,0.0
2026-03-27 04:30:00,0,38.84698,3.38688,0.0
2026-03-27 05:00:00,0,38.38464,3.91372,0.0
2026-03-27 05:30:00,0,39.54586,3.42988,0.0
2026-03-27 06:00:00,0,39.16954,3.82772,0.0
2026-03-27 06:30:00,0,37.19118,5.05344,0.0
2026-03-27 07:00:00,0,41.87904,5.34374,0.0
2026-03-27 07:30:00,0,57.81352,2.9568,0.98918
2026-03-27 08:00:00,0,94.5961,0.0215,12.82714
2026-03-27 08:30:00,0,204.0084,0.0,67.2699
2026-03-27 09:00:00,0,237.7376,0.0,68.60852
2026-03-27 09:30:00,0,243.1458,0.0,70.8987
2026-03-27 10:00:00,0,248.1454,0.0,70.47938
2026-03-27 10:30:00,0,258.8974,0.0,79.7906
2026-03-27 11:00:00,0,259.6394,0.0,81.2475
2026-03-27 11:30:00,0,263.123,0.0,82.91944
2026-03-27 12:00:00,0,259.8328,0.0,82.82266
2026-03-27 12:30:00,0,252.9194,0.0,82.31732
2026-03-27 13:00:00,0,254.231,0.0,86.85466
2026-03-27 13:30:00,0,243.479,0.0,84.10214
2026-03-27 14:00:00,0,238.4902,0.0,77.3714
2026-03-27 14:30:00,0,251.3066,0.0,86.4676
2026-03-27 15:00:00,0,250.07,0.0,82.82266
2026-03-27 15:30:00,0,255.2202,0.0,80.81204
2026-03-27 16:00:00,0,250.4678,0.0,80.00564
2026-03-27 16:30:00,0,259.4136,0.0,75.83386
2026-03-27 17:00:00,0,261.3166,0.0,77.24238
2026-03-27 17:30:00,0,256.6072,0.0,79.34976
2026-03-27 18:00:00,0,227.9962,0.0,70.78042
2026-03-27 18:30:00,0,195.81544,0.0,59.98542
2026-03-27 19:00:00,0,173.19324,0.0,50.70644
2026-03-27 19:30:00,0,98.07976,0.0,19.19232
2026-03-27 20:00:00,0,71.94164,0.05376,0.8494
2026-03-27 20:30:00,0,58.66292,0.86016,0.13978
2026-03-27 21:00:00,0,47.34106,2.13964,0.01076
2026-03-27 21:30:00,0,47.39482,1.39776,0.01076
2026-03-27 22:00:00,0,42.79296,1.26874,0.13978
2026-03-27 22:30:00,0,41.23392,3.87072,0.0
2026-03-27 23:00:00,0,39.9652,4.29004,0.0
2026-03-27 23:30:00,0,41.0404,4.08576,0.0
2026-03-28 00:00:00,0,41.26618,3.66644,0.0
2026-03-28 00:30:00,0,39.40608,5.9351,0.0
2026-03-28 01:00:00,0,40.53504,5.74156,0.0
2026-03-28 01:30:00,0,39.88992,5.6233,0.0
2026-03-28 02:00:00,0,39.59424,5.42976,0.0
2026-03-28 02:30:00,0,40.68558,5.27924,0.0
2026-03-28 03:00:00,0,39.1104,5.54804,0.0
2026-03-28 03:30:00,0,40.88986,4.65562,0.0
2026-03-28 04:00:00,0,40.36302,4.5266,0.0
2026-03-28 04:30:00,0,40.32,4.22016,0.0
2026-03-28 05:00:00,0,41.71238,4.22016,0.0
2026-03-28 05:30:00,0,40.67482,4.661,0.0
2026-03-28 06:00:00,0,41.01888,4.64486,0.0
2026-03-28 06:30:00,0,39.39534,5.6663,0.0
2026-03-28 07:00:00,0,44.23374,5.61254,0.05376
2026-03-28 07:30:00,0,59.79188,0.90316,0.34406
2026-03-28 08:00:00,0,94.2843,0.2473,9.99398
2026-03-28 08:30:00,0,194.78326,0.0,68.57088
2026-03-28 09:00:00,0,216.5346,0.0,75.36078
2026-03-28 09:30:00,0,221.8782,0.0,73.71572
2026-03-28 10:00:00,0,226.9102,0.0,75.9844
2026-03-28 10:30:00,0,231.7808,0.0,80.02714
2026-03-28 11:00:00,0,237.4902,0.0,80.13466
2026-03-28 11:30:00,0,252.6828,0.0,80.65076
2026-03-28 12:00:00,0,260.1124,0.0,78.01652
2026-03-28 12:30:00,0,257.0804,0.0,80.5755
2026-03-28 13:00:00,0,259.1984,0.0,82.77966
2026-03-28 13:30:00,0,239.931,0.0,81.2045
2026-03-28 14:00:00,0,232.5228,0.0,77.0112
2026-03-28 14:30:00,0,240.619,0.0,74.3232
2026-03-28 15:00:00,0,241.447,0.0,76.48974
2026-03-28 15:30:00,0,256.1664,0.0,75.00596
2026-03-28 16:00:00,0,255.145,0.0,76.36072
2026-03-28 16:30:00,0,254.1558,0.0,77.15636
2026-03-28 17:00:00,0,244.6402,0.0,76.37146
2026-03-28 17:30:00,0,234.3936,0.0,75.6941
2026-03-28 18:00:00,0,196.31004,0.0,66.49038
2026-03-28 18:30:00,0,175.09634,0.0,63.11426
2026-03-28 19:00:00,0,152.09242,0.0,52.8676
2026-03-28 19:30:00,0,102.29454,0.0,25.13818
2026-03-28 20:00:00,0,70.35034,1.02144,0.87092
2026-03-28 20:30:00,0,65.2109,1.50528,0.03226
2026-03-28 21:00:00,0,57.93178,3.30086,0.0
2026-03-28 21:30:00,0,52.51278,2.03212,0.0
2026-03-28 22:00:00,0,51.48058,2.05364,0.01076
2026-03-28 22:30:00,0,46.65294,2.4192,0.01076
2026-03-28 23:00:00,0,45.74976,2.3278,0.0
2026-03-28 23:30:00,0,43.7714,2.32244,0.0
2026-03-29 00:00:00,0,44.90036,1.20422,0.08602
2026-03-29 00:30:00,0,44.9111,3.61268,0.0
2026-03-29 01:00:00,0,44.38426,3.79546,0.0
2026-03-29 01:30:00,0,44.36276,4.65562,0.0
2026-03-29 02:00:00,0,44.25524,5.45126,0.0
2026-03-29 02:30:00,0,43.65312,5.67706,0.0
2026-03-29 03:00:00,0,44.64232,5.53728,0.0
2026-03-29 03:30:00,0,44.13696,4.97818,0.0
2026-03-29 04:00:00,0,44.41652,5.1287,0.0
2026-03-29 04:30:00,0,44.71758,4.76852,0.0
2026-03-29 05:00:00,0,43.72838,4.94592,0.0
2026-03-29 05:30:00,0,45.39496,4.38682,0.0
2026-03-29 06:00:00,0,44.73908,4.5481,0.0
2026-03-29 06:30:00,0,43.7714,5.59104,0.0
2026-03-29 07:00:00,0,50.84622,5.13946,0.0
2026-03-29 07:30:00,0,62.90996,2.67724,1.29024
2026-03-29 08:00:00,0,100.84302,0.0,17.4505
2026-03-29 08:30:00,0,194.4607,0.0,68.46874
2026-03-29 09:00:00,0,229.7596,0.0,73.93076
2026-03-29 09:30:00,0,241.447,0.0,85.22036
2026-03-29 10:00:00,0,239.7266,0.0,83.42478
2026-03-29 10:30:00,0,233.4904,0.0,73.24264
2026-03-29 11:00:00,0,229.953,0.0,71.10298
2026-03-29 11:30:00,0,231.0282,0.0,72.51686
2026-03-29 12:00:00,0,236.4902,0.0,75.97364
2026-03-29 12:30:00,0,238.7912,0.0,78.81754
2026-03-29 13:00:00,0,236.6408,0.0,77.71546
2026-03-29 13:30:00,0,235.6302,0.0,80.89806
2026-03-29 14:00:00,0,234.813,0.0,77.02734
2026-03-29 14:30:00,0,242.221,0.0,76.5865
2026-03-29 15:00:00,0,251.629,0.0,78.9627
2026-03-29 15:30:00,0,258.0802,0.0,79.14548
2026-03-29 16:00:00,0,253.2204,0.0,74.04904
2026-03-29 16:30:00,0,255.1234,0.0,75.7801
2026-03-29 17:00:00,0,249.1024,0.0,73.79098
2026-03-29 17:30:00,0,237.888,0.0,69.5977
2026-03-29 18:00:00,0,206.718,0.0,59.6306
2026-03-29 18:30:00,0,204.6858,0.0,61.67348
2026-03-29 19:00:00,0,179.1606,0.0,57.03936
2026-03-29 19:30:00,0,128.47566,0.0,30.0626
2026-03-29 20:00:00,0,95.16596,0.20428,2.69876
2026-03-29 20:30:00,0,84.23118,1.17196,0.08602
2026-03-29 21:00:00,0,76.03816,2.4192,0.01076
2026-03-29 21:30:00,0,69.31816,2.4622,0.0
2026-03-29 22:00:00,0,68.31822,2.26868,0.0
2026-03-29 22:30:00,0,61.31866,5.1502,0.0
2026-03-29 23:00:00,0,56.32974,5.19322,0.0
2026-03-29 23:30:00,0,53.55572,5.18246,0.0
2026-03-30 00:00:00,0,54.2331,4.73088,0.0
2026-03-30 00:30:00,0,49.71726,6.70926,0.0
2026-03-30 01:00:00,0,227.792,0.0,79.0057
2026-03-30 01:30:00,0,223.233,0.0,73.45768
2026-03-30 02:00:00,0,224.3298,0.0,72.97384
2026-03-30 02:30:00,0,177.5048,0.0,60.58752
2026-03-30 03:00:00,0,58.54464,3.5374,0.0
2026-03-30 03:30:00,0,40.38452,5.97812,0.0
2026-03-30 04:00:00,0,39.41684,6.11788,0.0
2026-03-30 04:30:00,0,40.51354,5.72006,0.0
2026-03-30 05:00:00,0,39.65338,5.90284,0.0
2026-03-30 05:30:00,0,39.61038,5.69856,0.0
2026-03-30 06:00:00,0,41.05114,4.88678,0.0
2026-03-30 06:30:00,0,40.5888,4.82764,0.0
2026-03-30 07:00:00,0,40.72858,4.5481,0.0
2026-03-30 07:30:00,0,39.87918,4.44058,0.0
2026-03-30 08:00:00,0,41.48122,3.7417,0.0
2026-03-30 08:30:00,0,39.91142,4.49434,0.0
2026-03-30 09:00:00,0,41.29306,4.22016,0.0
2026-03-30 09:30:00,0,42.53492,4.8599,0.0
2026-03-30 10:00:00,0,43.22304,5.6448,0.0
2026-03-30 10:30:00,0,54.7492,4.44596,0.70964
2026-03-30 11:00:00,0,86.59662,0.03226,7.41888
2026-03-30 11:30:00,0,191.5254,0.0,68.32898
2026-03-30 12:00:00,0,201.0302,0.0,68.89882
2026-03-30 12:30:00,0,205.331,0.0,69.18912
2026-03-30 13:00:00,0,207.7502,0.0,68.19456
2026-03-30 13:30:00,0,211.9542,0.0,69.22138
2026-03-30 14:00:00,0,213.1154,0.0,67.06022
2026-03-30 14:30:00,0,214.7712,0.0,67.84514
2026-03-30 15:00:00,0,217.9324,0.0,74.3501
2026-03-30 15:30:00,0,190.5147,0.0,59.78112
2026-03-30 16:00:00,0,152.80744,0.0,47.0615
2026-03-30 16:30:00,0,145.3348,0.0,45.9003
2026-03-30 17:00:00,0,149.3453,0.0,45.52398
2026-03-30 17:30:00,0,146.06594,0.0,44.78208
2026-03-30 18:00:00,0,202.0624,0.0,68.43648
2026-03-30 18:30:00,0,206.5136,0.0,68.83432
2026-03-30 19:00:00,0,206.6964,0.0,69.69448
2026-03-30 19:30:00,0,207.6534,0.0,72.447
2026-03-30 20:00:00,0,205.2558,0.0,66.99572
2026-03-30 20:30:00,0,197.56802,0.0,67.07098
2026-03-30 21:00:00,0,172.41372,0.0,60.53376
2026-03-30 21:30:00,0,165.18836,0.0,54.2331
2026-03-30 22:00:00,0,137.07728,0.0,40.80384
2026-03-30 22:30:00,0,105.13306,0.0,21.40724
2026-03-30 23:00:00,0,70.18906,4.31156,0.23654
2026-03-30 23:30:00,0,60.85632,4.5696,0.0
2026-03-31 00:00:00,0,58.95322,4.17178,0.0
2026-03-31 00:30:00,0,57.30816,4.15028,0.0
2026-03-31 01:00:00,0,52.1257,4.3223,0.0
2026-03-31 01:30:00,0,47.76038,6.6985,0.0
2026-03-31 02:00:00,0,46.24436,6.06412,0.0
2026-03-31 02:30:00,0,44.67456,5.8921,0.0
2026-03-31 03:00:00,0,44.05096,4.46208,0.0
2026-03-31 03:30:00,0,45.3627,2.76326,0.0
2026-03-31 04:00:00,0,43.86816,2.76326,0.0
2026-03-31 04:30:00,0,44.76058,2.62348,0.01076
2026-03-31 05:00:00,0,45.00788,2.45146,0.0
2026-03-31 05:30:00,0,43.63162,2.36544,0.0
2026-03-31 06:00:00,0,45.25518,1.47302,0.01076
2026-03-31 06:30:00,0,44.76058,1.29024,0.03226
2026-03-31 07:00:00,0,44.36276,2.87078,0.0
2026-03-31 07:30:00,0,45.07238,3.4729,0.01076
2026-03-31 08:00:00,0,43.1209,4.41908,0.0
2026-03-31 08:30:00,0,44.96488,4.24704,0.0
2026-03-31 09:00:00,0,44.68532,4.10726,0.0
2026-03-31 09:30:00,0,43.68538,4.22016,0.0
2026-03-31 10:00:00,0,43.37358,4.40832,0.0
2026-03-31 10:30:00,0,43.57786,4.8169,0.0
2026-03-31 11:00:00,0,40.86836,6.11788,0.0
2026-03-31 11:30:00,0,40.97588,6.1609,0.0
2026-03-31 12:00:00,0,41.23392,5.20934,0.0
2026-03-31 12:30:00,0,41.621,5.419,0.0
2026-03-31 13:00:00,0,42.7177,3.46214,0.0
2026-03-31 13:30:00,0,41.95432,3.55892,0.0
2026-03-31 14:00:00,0,42.12634,3.96748,0.0
2026-03-31 14:30:00,0,43.2338,3.50516,0.0
2026-03-31 15:00:00,0,42.68006,3.42988,0.0
2026-03-31 15:30:00,0,42.91124,2.60736,0.0
2026-03-31 16:00:00,0,43.49722,2.96756,0.0
2026-03-31 16:30:00,0,42.88974,4.82764,0.0
2026-03-31 17:00:00,0,41.07264,5.54804,0.0
2026-03-31 17:30:00,0,43.24454,5.26848,0.0
2026-03-31 18:00:00,0,42.9435,5.24698,0.0
2026-03-31 18:30:00,0,42.50266,5.3545,0.0
2026-03-31 19:00:00,0,42.21774,5.52652,0.0
2026-03-31 19:30:00,0,41.8683,5.92436,0.0
2026-03-31 20:00:00,0,41.07264,5.88134,0.0
2026-03-31 20:30:00,0,42.10484,5.56954,0.0
2026-03-31 21:00:00,0,42.34138,5.28998,0.0
2026-03-31 21:30:00,0,41.48122,4.75238,0.0
2026-03-31 22:00:00,0,43.01338,4.40832,0.0
2026-03-31 22:30:00,0,42.48116,4.51584,0.01076
2026-03-31 23:00:00,0,43.85742,4.18252,0.0
2026-03-31 23:30:00,0,44.5778,3.67718,0.0
2026-04-01 00:00:00,0,44.76058,3.59116,0.0
2026-04-01 00:30:00,0,43.98106,3.50516,0.0
